"filename", "language", "JSON", "C#", "XML", "ShaderLab", "HLSL", "Markdown", "HTML", "comment", "blank", "total"
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\MatchmakingStats.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 1, 6, 33
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\NetSyncConnection.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 1, 6, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\NetSyncSession.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 1, 8, 42
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\NetSyncSessionsChangedNotification.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\NetSyncSetSessionPropertyResult.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\NetSyncVoipAttenuationValue.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 1, 8, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\NetworkingPeer.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\OrgScopedID.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Party.cs", "C#", 0, 65, 0, 0, 0, 0, 0, 5, 7, 77
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\PartyID.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\PartyUpdateNotification.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 1, 6, 35
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Pid.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 1, 8, 34
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\PingResult.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\PlatformInitialize.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Product.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 1, 8, 41
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Purchase.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 1, 8, 41
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Room.cs", "C#", 0, 107, 0, 0, 0, 0, 0, 6, 9, 122
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\RoomInviteNotification.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 1, 8, 41
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\SdkAccount.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 1, 8, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\ShareMediaResult.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\SystemPermission.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\SystemVoipState.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\Team.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 1, 8, 40
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\User.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 1, 8, 53
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\UserAndRoom.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 2, 9, 50
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\UserProof.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Models\UserReportID.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\NetSyncConnectionStatus.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\NetSyncDisconnectReason.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 5, 10, 32
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\NetSyncOptions.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 6, 11, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\NetSyncVoipMicSource.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\NetSyncVoipStreamMode.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Packet.cs", "C#", 0, 47, 0, 0, 0, 0, 0, 6, 11, 64
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\PartyUpdateAction.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 1, 10, 28
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\PeerConnectionState.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 8, 9, 32
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\PermissionGrantStatus.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\PermissionType.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Platform.cs", "C#", 0, 1723, 0, 0, 0, 0, 0, 746, 391, 2860
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\PlatformInitializeResult.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 1, 15, 43
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\PlatformInternal.cs", "C#", 0, 235, 0, 0, 0, 0, 0, 4, 37, 276
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\PlatformSettings.cs", "C#", 0, 69, 0, 0, 0, 0, 0, 4, 12, 85
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\Request.cs", "C#", 0, 113, 0, 0, 0, 0, 0, 6, 20, 139
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\RichPresenceExtraContext.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 6, 11, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\RichPresenceOptions.cs", "C#", 0, 62, 0, 0, 0, 0, 0, 16, 21, 99
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\RoomJoinPolicy.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 1, 11, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\RoomJoinability.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 1, 12, 34
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\RoomMembershipLockStatus.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\RoomOptions.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 2, 16, 62
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\RoomType.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 1, 10, 28
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\SdkAccountType.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\SendPolicy.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 11, 8, 32
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\ServiceProvider.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 1, 11, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\ShareMediaStatus.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\StandalonePlatform.cs", "C#", 0, 40, 0, 0, 0, 0, 0, 0, 6, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\StandalonePlatformSettings.cs", "C#", 0, 70, 0, 0, 0, 0, 0, 2, 6, 78
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\SystemVoipStatus.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\TimeWindow.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 1, 11, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\UserOptions.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 2, 12, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\UserOrdering.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 4, 8, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\UserPresenceStatus.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipAudioSource.cs", "C#", 0, 49, 0, 0, 0, 0, 0, 2, 9, 60
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipAudioSourceHiLevel.cs", "C#", 0, 127, 0, 0, 0, 0, 0, 2, 24, 153
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipBitrate.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 11, 12, 44
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipDtxState.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipInput.cs", "C#", 0, 69, 0, 0, 0, 0, 0, 2, 14, 85
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipMuteState.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipOptions.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 13, 10, 49
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipPCMSourceNative.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\VoipSampleRate.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Platform\Scripts\WindowsPlatform.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 2, 8, 47
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\CustomHands\Materials\Hands_DiffBump.shader", "ShaderLab", 0, 0, 0, 33, 0, 0, 0, 0, 5, 38
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\CustomHands\Materials\Hands_Transparent.shader", "ShaderLab", 0, 0, 0, 31, 0, 0, 0, 0, 6, 37
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\CustomHands\Scripts\Hand.cs", "C#", 0, 185, 0, 0, 0, 0, 0, 24, 40, 249
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\CustomHands\Scripts\HandPose.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 11, 7, 50
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\CustomHands\Shaders\Hands_01.shader", "ShaderLab", 0, 0, 0, 31, 0, 0, 0, 0, 6, 37
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\CustomHands\Shaders\Hands_02.shader", "ShaderLab", 0, 0, 0, 33, 0, 0, 0, 0, 5, 38
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DebugUI\Scripts\DebugUIBuilder.cs", "C#", 0, 274, 0, 0, 0, 0, 0, 18, 34, 326
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DebugUI\Scripts\HandedInputSelector.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 10, 6, 55
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DebugUI\Scripts\LaserPointer.cs", "C#", 0, 140, 0, 0, 0, 0, 0, 11, 15, 166
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DistanceGrab\Scripts\ColorGrabbable.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 15, 13, 102
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DistanceGrab\Scripts\DistanceGrabbable.cs", "C#", 0, 61, 0, 0, 0, 0, 0, 10, 9, 80
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DistanceGrab\Scripts\DistanceGrabber.cs", "C#", 0, 276, 0, 0, 0, 0, 0, 41, 47, 364
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DistanceGrab\Scripts\GrabManager.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 41, 8, 76
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DistanceGrab\Scripts\GrabbableCrosshair.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 10, 7, 62
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\DistanceGrab\Scripts\PauseOnInputLoss.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 10, 4, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\BoneCapsuleTriggerLogic.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 21, 10, 81
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\ButtonController.cs", "C#", 0, 270, 0, 0, 0, 0, 0, 43, 41, 354
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\ButtonTriggerZone.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 13, 7, 49
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\ColliderZone.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 17, 6, 55
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\HandsManager.cs", "C#", 0, 268, 0, 0, 0, 0, 0, 10, 28, 306
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Interactable.cs", "C#", 0, 111, 0, 0, 0, 0, 0, 26, 24, 161
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\InteractableRegistry.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 14, 6, 44
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\InteractableToolsCreator.cs", "C#", 0, 53, 0, 0, 0, 0, 0, 15, 10, 78
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\InteractableToolsInputRouter.cs", "C#", 0, 158, 0, 0, 0, 0, 0, 28, 22, 208
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Tools\FingerTipPokeTool.cs", "C#", 0, 177, 0, 0, 0, 0, 0, 24, 33, 234
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Tools\FingerTipPokeToolView.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 14, 9, 54
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Tools\InteractableTool.cs", "C#", 0, 135, 0, 0, 0, 0, 0, 46, 30, 211
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Tools\InteractableToolView.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 14, 3, 27
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Tools\PinchStateModule.cs", "C#", 0, 91, 0, 0, 0, 0, 0, 19, 11, 121
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Tools\RayTool.cs", "C#", 0, 250, 0, 0, 0, 0, 0, 49, 50, 349
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Scripts\Tools\RayToolView.cs", "C#", 0, 91, 0, 0, 0, 0, 0, 24, 17, 132
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\HandsInteraction\Shaders\OculusSampleAlphaHandOutline.shader", "ShaderLab", 0, 0, 0, 81, 0, 0, 0, 19, 19, 119
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Materials\ColumnGlow.shader", "ShaderLab", 0, 0, 0, 60, 0, 0, 0, 12, 14, 86
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\CharacterCameraConstraint.cs", "C#", 0, 105, 0, 0, 0, 0, 0, 78, 26, 209
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\Editor\TeleportTransitionWarpInspector.cs", "C#", 0, 47, 0, 0, 0, 0, 0, 8, 7, 62
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\LocomotionController.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 25, 4, 54
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\LocomotionTeleport.cs", "C#", 0, 428, 0, 0, 0, 0, 0, 319, 112, 859
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\SimpleCapsuleWithStickMovement.cs", "C#", 0, 83, 0, 0, 0, 0, 0, 1, 18, 102
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportAimHandler.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 29, 5, 54
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportAimHandlerLaser.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 15, 4, 34
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportAimHandlerParabolic.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 30, 12, 77
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportAimVisualLaser.cs", "C#", 0, 56, 0, 0, 0, 0, 0, 18, 12, 86
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportDestination.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 36, 24, 164
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportInputHandler.cs", "C#", 0, 51, 0, 0, 0, 0, 0, 34, 11, 96
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportInputHandlerHMD.cs", "C#", 0, 48, 0, 0, 0, 0, 0, 35, 14, 97
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportInputHandlerTouch.cs", "C#", 0, 180, 0, 0, 0, 0, 0, 61, 31, 272
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportOrientationHandler.cs", "C#", 0, 56, 0, 0, 0, 0, 0, 25, 14, 95
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportOrientationHandler360.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 13, 4, 29
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportOrientationHandlerHMD.cs", "C#", 0, 48, 0, 0, 0, 0, 0, 31, 17, 96
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportOrientationHandlerThumbstick.cs", "C#", 0, 79, 0, 0, 0, 0, 0, 20, 14, 113
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportPoint.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 12, 16, 51
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportSupport.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 28, 9, 73
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTargetHandler.cs", "C#", 0, 76, 0, 0, 0, 0, 0, 47, 20, 143
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTargetHandlerNavMesh.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 30, 12, 97
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTargetHandlerNode.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 26, 7, 61
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTargetHandlerPhysical.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 20, 4, 41
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTransition.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 21, 5, 42
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTransitionBlink.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 33, 9, 78
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTransitionInstant.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 15, 3, 27
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Locomotion\Scripts\TeleportTransitionWarp.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 30, 6, 66
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\TouchControllers\TouchController.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 11, 9, 59
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Editor\AndroidVideoEditorUtil.cs", "C#", 0, 199, 0, 0, 0, 0, 0, 20, 46, 265
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Editor\MediaPlayerImageEditor.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 5, 7, 33
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Plugins\Android\NativeVideoPlayer.cs", "C#", 0, 223, 0, 0, 0, 0, 0, 5, 40, 268
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Scripts\ButtonDownListener.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 5, 3, 23
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Scripts\MediaPlayerImage.cs", "C#", 0, 142, 0, 0, 0, 0, 0, 5, 19, 166
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Scripts\MoviePlayerSample.cs", "C#", 0, 294, 0, 0, 0, 0, 0, 26, 39, 359
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Scripts\MoviePlayerSampleControls.cs", "C#", 0, 197, 0, 0, 0, 0, 0, 13, 29, 239
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Scripts\VectorUtil.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 5, 4, 18
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Core\Video\Shaders\Multiview Stereo.shader", "ShaderLab", 0, 0, 0, 56, 0, 0, 0, 1, 12, 69
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Editor\BuildAssetPackages.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 4, 38
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Editor\OculusSampleFrameworkUtil.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 15, 5, 50
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\DebugUI\DebugUISample.cs", "C#", 0, 57, 0, 0, 0, 0, 0, 1, 8, 66
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\DistanceGrab\Materials\CrosshairZCheat.shader", "ShaderLab", 0, 0, 0, 53, 0, 0, 0, 2, 10, 65
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\DistanceGrab\Materials\ToyCubeWithOutline.shader", "ShaderLab", 0, 0, 0, 61, 0, 0, 0, 12, 14, 87
